file_name,read_group_id,library_selection,library_strand,read_length
24ae25ad-9d11-47d1-a60c-5ab7183b2e0c.rna_seq.genomic.gdc_realn.bam,ad7e8c3c-42ba-4055-8cd6-13721fdc2e06,Other,,0
70088e68-2b74-443b-b297-996a99d70339.rna_seq.genomic.gdc_realn.bam,46fdd492-ab6f-45c4-81cb-820bc13a2775,Poly-T Enrichment,,81
119ec4a6-d16b-4336-a443-4bb9c3f8e840.rna_seq.genomic.gdc_realn.bam,f716d4ff-9434-4e29-90a6-914fa556ad2f,Poly-T Enrichment,,101
119ec4a6-d16b-4336-a443-4bb9c3f8e840.rna_seq.genomic.gdc_realn.bam,79a67956-0501-4ce9-8986-76d1f05f35b7,Poly-T Enrichment,,101
119ec4a6-d16b-4336-a443-4bb9c3f8e840.rna_seq.genomic.gdc_realn.bam,a0cc6ae0-b907-403a-a021-d1b9a7340b44,Poly-T Enrichment,,101
119ec4a6-d16b-4336-a443-4bb9c3f8e840.rna_seq.genomic.gdc_realn.bam,48a9ce0c-081f-4c2b-a17e-1d40d4c51e74,Poly-T Enrichment,,101
119ec4a6-d16b-4336-a443-4bb9c3f8e840.rna_seq.genomic.gdc_realn.bam,51ca88ae-20a6-4376-a90f-a7396a909ab2,Poly-T Enrichment,,81
119ec4a6-d16b-4336-a443-4bb9c3f8e840.rna_seq.genomic.gdc_realn.bam,9584909b-c486-4d4a-ab16-d907ddbfd85e,Poly-T Enrichment,,81
a9cb39f8-de6c-43e8-8eb8-dabea8967dbe.rna_seq.genomic.gdc_realn.bam,88a58680-00d5-45b6-9c5b-6357cc0e8b58,Other,,0
f19fdc27-23cf-4d68-a18c-8a0015e8b649.rna_seq.genomic.gdc_realn.bam,0c85b49b-b5f1-4aa1-a840-25c1d2a37aac,Poly-T Enrichment,,101
82fd37fb-8c3b-49df-b608-338e24c32f29.rna_seq.genomic.gdc_realn.bam,945bcd3c-45cb-4b4e-aba9-bcd15f0cefff,Other,,0
b10b4977-d537-4e35-9301-8584ecd1f335.rna_seq.genomic.gdc_realn.bam,f1ed2990-cfcc-40b9-b2a2-efc3ee0c6d23,Poly-T Enrichment,,101
b10b4977-d537-4e35-9301-8584ecd1f335.rna_seq.genomic.gdc_realn.bam,9f445d83-21b4-4c84-9ed0-f072522bca87,Poly-T Enrichment,,81
b10b4977-d537-4e35-9301-8584ecd1f335.rna_seq.genomic.gdc_realn.bam,741a4270-c6df-4fac-a61b-93c632f4e37b,Poly-T Enrichment,,81
ce5be3b2-1e68-428e-990d-8bdbb1fef986.rna_seq.genomic.gdc_realn.bam,7bfe302b-f31c-4ed5-9813-125cb7bb3b74,Poly-T Enrichment,,101
7ad72d8e-44eb-4229-91e9-4357cb17676b.rna_seq.genomic.gdc_realn.bam,92377fb0-a836-42f9-a2ae-06ffe9107199,Other,,0
da1f0dd9-b79a-485c-b2a8-989c4cc536ca.rna_seq.genomic.gdc_realn.bam,6e106980-b655-4887-abfb-08cf95160df5,Poly-T Enrichment,,101
4d3a2aa6-c15d-4d41-8c1b-a20ec980c677.rna_seq.genomic.gdc_realn.bam,52fc3d37-ae96-49ee-a75b-c56a13c0050f,Other,,0
331a8aaa-f139-4602-81a9-bf25decdcf5b.rna_seq.genomic.gdc_realn.bam,19e3240e-0328-45e9-9b56-e021798aa2d6,Other,,0
44e8aad3-9338-4165-90a0-9c7a7c1229ed.rna_seq.genomic.gdc_realn.bam,a22659a9-bcf4-43a6-af01-098773deb532,Other,,0
f4d09bfe-a0bb-40fc-8c4c-4d90367b9f3f.rna_seq.genomic.gdc_realn.bam,578c7291-9c40-4655-b437-67f67f590527,Other,,0
2b99eec6-b462-49cb-bd8a-e4943c238f4c.rna_seq.genomic.gdc_realn.bam,dd2f34d4-1515-4c5a-a177-3f76a0ed6593,Poly-T Enrichment,,101
1aca6cc7-3c55-406e-8845-36eb0469e47f.rna_seq.genomic.gdc_realn.bam,460a2e37-633a-4771-9573-12c4492fb36d,Other,,0
9af6cd52-1fe9-45ed-b565-b6c46472cd6d.rna_seq.genomic.gdc_realn.bam,00609a09-0cc1-4f57-a440-e32d3a22c76e,Other,,0
739925f1-182e-4f41-8308-0307a6d5b7bd.rna_seq.genomic.gdc_realn.bam,3c22bb2b-cd19-49f3-815f-8dbb52342646,Poly-T Enrichment,,101
2080caf8-3526-4cad-ab06-624cdcdcaab1.rna_seq.genomic.gdc_realn.bam,726ec1ec-fc1f-4de0-b8b2-4911c37fc4d6,Other,,0
31d2ece4-4513-4d03-bd6d-f6599749204c.rna_seq.genomic.gdc_realn.bam,d3d93b5a-5cd0-4996-93fe-e4c91e0f71da,Poly-T Enrichment,,101
81faf546-20c1-47da-a8e7-44702d53e4f2.rna_seq.genomic.gdc_realn.bam,550dbb72-8468-4270-af58-b2c91b8cfbb8,Other,,75
5a9bc9b5-34fa-4e8c-82d1-8a2e4b74730e.rna_seq.genomic.gdc_realn.bam,769ab0ec-4c95-4a87-acad-c2ca71c2e79c,Poly-T Enrichment,,101
44e3ac34-693c-487f-9b3b-54b649659aad.rna_seq.genomic.gdc_realn.bam,13f2301f-d0b2-4e5b-91ab-dd907d520f53,Other,,0
975200c3-a1c6-48a9-b0fe-ec1bcce6a1be.rna_seq.genomic.gdc_realn.bam,9ff3bf63-1693-49c5-aae4-bfdf8cd98169,Other,,0
2ad373ba-0e6b-4875-ae1e-8b6fb81e4d60.rna_seq.genomic.gdc_realn.bam,49a2da2f-e5f8-48b3-9ea1-d791605ade8e,Other,,0
8a8e97fd-ce79-43b0-80ad-425081a56214.rna_seq.genomic.gdc_realn.bam,7b7e89b3-cd46-4e57-b827-a12f2d5a6872,Poly-T Enrichment,,101
0b6f2d73-d964-49a3-837b-b99f7afae36f.rna_seq.genomic.gdc_realn.bam,dfc8bb58-a717-4fb7-90a7-61271cfd7df4,Other,,0
9102bb18-008f-4acc-b9c0-fddc248bd14d.rna_seq.genomic.gdc_realn.bam,ab878542-b4e8-42bf-9cba-63e03b27af24,Other,,0
0e8286b0-ee59-45a3-94cb-d4171834850c.rna_seq.genomic.gdc_realn.bam,065fd14d-000b-4b1b-a786-0720f6a12404,Other,,75
bfe4ecf5-ec33-4576-8ca1-fa277dd4d98c.rna_seq.genomic.gdc_realn.bam,fb7764b8-e5e0-43b3-95c8-09ec21df3f38,Poly-T Enrichment,,101
296c18c7-6924-44bd-b45b-b826f20d09db.rna_seq.genomic.gdc_realn.bam,55aea128-5d4c-40e1-b0e1-90999d817ddb,Poly-T Enrichment,,101
4311ec8f-18d7-4a78-87b0-0ad8698a7206.rna_seq.genomic.gdc_realn.bam,cc37165e-2ce6-408f-80f3-e3990407eedf,Other,,0
cefc8a69-3e01-4350-9532-fdd179996831.rna_seq.genomic.gdc_realn.bam,37d997fc-b5e6-470f-a015-961a5b5873ae,Poly-T Enrichment,,101
0bdc8992-f2f1-4f6f-bae3-9e2dac8ea45b.rna_seq.genomic.gdc_realn.bam,b568d3ba-8a2d-4041-95bc-9a6597cf61a9,Poly-T Enrichment,,101
b34bd3bb-3f9e-4044-8ad8-20048ff3ec16.rna_seq.genomic.gdc_realn.bam,abb00486-b2a4-467b-8922-8e42f3674282,Poly-T Enrichment,,81
b34bd3bb-3f9e-4044-8ad8-20048ff3ec16.rna_seq.genomic.gdc_realn.bam,59d6db9c-8f7c-44a7-9cbb-2b7cfac14620,Poly-T Enrichment,,81
6466177a-d377-40ad-8c29-23fa6dd911c8.rna_seq.genomic.gdc_realn.bam,db507bd5-8950-45df-a602-99a3cf70e4fd,Poly-T Enrichment,,81
6466177a-d377-40ad-8c29-23fa6dd911c8.rna_seq.genomic.gdc_realn.bam,5d673131-107f-4764-90fb-bc62c1fe96c0,Poly-T Enrichment,,81
faddb8cc-f4f8-415e-972b-ab0319b9b2ce.rna_seq.genomic.gdc_realn.bam,48a5f257-5d19-4e1c-842a-1fe95e1a2a2f,Poly-T Enrichment,,81
faddb8cc-f4f8-415e-972b-ab0319b9b2ce.rna_seq.genomic.gdc_realn.bam,20762583-4853-4545-8872-7c09eea99272,Poly-T Enrichment,,81
dde9942b-3d99-4c01-8d97-bc037695ae19.rna_seq.genomic.gdc_realn.bam,5925d242-a48c-44d2-9cfe-a09dc7f679e6,Poly-T Enrichment,,81
dde9942b-3d99-4c01-8d97-bc037695ae19.rna_seq.genomic.gdc_realn.bam,0ea581d8-0748-41e2-b968-9692052b3ede,Poly-T Enrichment,,81
64d3ae1f-c7fa-47e8-aa0d-08bccc92b2a6.rna_seq.genomic.gdc_realn.bam,be05d770-f25c-46b0-9c7c-30268ca3bdb9,Poly-T Enrichment,,81
64d3ae1f-c7fa-47e8-aa0d-08bccc92b2a6.rna_seq.genomic.gdc_realn.bam,050ce7b4-2687-4765-92b7-9da932eb2573,Poly-T Enrichment,,81
ebb71f8d-3485-4a59-bdea-1dea171e07ec.rna_seq.genomic.gdc_realn.bam,69343e53-40cc-4edc-9efc-8b06eb5bcb78,Poly-T Enrichment,,81
ebb71f8d-3485-4a59-bdea-1dea171e07ec.rna_seq.genomic.gdc_realn.bam,6b47ade2-ca86-4401-a86a-0c3a0e6742e4,Poly-T Enrichment,,81
ef753b96-7299-4fc1-a41f-a3e80af40a5b.rna_seq.genomic.gdc_realn.bam,0bb73584-a8af-451d-aecd-dd3685595c49,Other,,0
422e8ed1-1fc8-440d-8263-dda697bb1f3d.rna_seq.genomic.gdc_realn.bam,dd4e83b1-426e-4e14-bd93-4b837f0ff1a2,Poly-T Enrichment,,81
422e8ed1-1fc8-440d-8263-dda697bb1f3d.rna_seq.genomic.gdc_realn.bam,dfb420ad-5f8b-4504-b505-5dee08744d1b,Poly-T Enrichment,,81
422e8ed1-1fc8-440d-8263-dda697bb1f3d.rna_seq.genomic.gdc_realn.bam,c214b1df-c977-4b06-a55c-c263b239f80c,Poly-T Enrichment,,81
77aba1d2-6344-45ce-ac0b-35c62bac7a0b.rna_seq.genomic.gdc_realn.bam,a45c6d77-1bd5-463f-99f6-06108772797f,Poly-T Enrichment,,101
77aba1d2-6344-45ce-ac0b-35c62bac7a0b.rna_seq.genomic.gdc_realn.bam,14700fb3-e4f5-49df-a29f-53e612caa89a,Poly-T Enrichment,,158
00888f1f-b7f8-4a1d-8cec-ce55055792ce.rna_seq.genomic.gdc_realn.bam,583341c9-58a7-439b-929b-e2cd5d84012f,Poly-T Enrichment,,81
00888f1f-b7f8-4a1d-8cec-ce55055792ce.rna_seq.genomic.gdc_realn.bam,3f69f467-cec0-49af-8b8e-b12d1fbc4805,Poly-T Enrichment,,101
00888f1f-b7f8-4a1d-8cec-ce55055792ce.rna_seq.genomic.gdc_realn.bam,80f8265c-3d39-4b0a-8fd2-ec2488e8b418,Poly-T Enrichment,,101
00888f1f-b7f8-4a1d-8cec-ce55055792ce.rna_seq.genomic.gdc_realn.bam,caefae2f-70d1-49b6-b12f-09c7b98d9ec2,Poly-T Enrichment,,101
97303727-ffc9-4958-96a4-1f83dbe02343.rna_seq.genomic.gdc_realn.bam,0b110e00-7eff-44b0-a327-835ba96a624c,Poly-T Enrichment,,101
88496a22-a905-4144-b647-57902f6ce654.rna_seq.genomic.gdc_realn.bam,6f7f6660-eb9d-40c3-bc2e-5c49ef6444a4,Other,,0
d7ae1e88-0cfb-4531-a4a0-1b29d2328e5f.rna_seq.genomic.gdc_realn.bam,b06f61e5-37ce-49d6-abac-6494ba11a424,Poly-T Enrichment,,101
ccc6027a-bf06-4b4a-923b-7b02486f49df.rna_seq.genomic.gdc_realn.bam,ad738d10-8412-46ba-bb55-b60e961a673b,Other,,75
5e0b2526-5fb5-4bf1-87f0-79ffd69ae7cd.rna_seq.genomic.gdc_realn.bam,238e87f0-d2a1-4f9d-96c6-4cc63c59e827,Poly-T Enrichment,,101
64fa016f-2812-4b3e-8733-dd260477ffea.rna_seq.genomic.gdc_realn.bam,d1d1a472-4432-4c63-b473-e71d5a25eda8,Poly-T Enrichment,,101
2c284f0e-7849-45e5-a099-d58a31f9e844.rna_seq.genomic.gdc_realn.bam,2a7f89d0-708c-4b23-a4eb-691bd4c85fcc,Other,,0
b662df08-f578-4148-9463-baaf925019d9.rna_seq.genomic.gdc_realn.bam,a2ff1da9-4728-47e6-9003-33512f444981,Poly-T Enrichment,,101
d832d55e-b9b2-4b6c-9693-353775c781cc.rna_seq.genomic.gdc_realn.bam,3f05a47e-2fa2-4631-b3ea-d542a2979322,Poly-T Enrichment,,101
056969ae-6397-4a84-afd4-8443722b99bf.rna_seq.genomic.gdc_realn.bam,ff8bb475-fbfd-459f-afeb-88b61c56a000,Poly-T Enrichment,,101
0a36b6e7-1543-444b-bb19-3306ccbd4632.rna_seq.genomic.gdc_realn.bam,563e837d-f1f8-4ece-8ba7-2549f2f4c93c,Other,,0
ccaeebbe-7f0f-4270-87ea-2f4f1aa37979.rna_seq.genomic.gdc_realn.bam,9b713d09-a8bf-4292-8f4e-711ccb872488,Other,,75
ae2a23e3-cc69-4203-9773-29d4f86cb32a.rna_seq.genomic.gdc_realn.bam,b648d3ff-cd56-4fc4-8e63-0aae9ac03b43,Other,,0
fcee6507-f963-4283-a143-4af27d77f0a6.rna_seq.genomic.gdc_realn.bam,df09c7eb-c6ac-4848-948d-0bfce41ac0ec,Other,,75
2a105185-47e8-4823-a34a-4401b9a1f26b.rna_seq.genomic.gdc_realn.bam,32456cd9-3b13-4db2-9b4d-a8249e3a7aba,Poly-T Enrichment,,101
15f8fd94-00d2-47a4-9235-25d5f7bb61a5.rna_seq.genomic.gdc_realn.bam,a6b74cba-e87a-4505-9b52-b1ad01440be7,Poly-T Enrichment,,101
0d8855ea-2b99-406e-bdcb-eb0b707702b9.rna_seq.genomic.gdc_realn.bam,1bb5d335-3163-4934-b7f9-f450e00dc708,Poly-T Enrichment,,101
b59adeaf-aea7-4454-b178-131a4fee8f9c.rna_seq.genomic.gdc_realn.bam,a6d903dd-be40-4e38-9f28-57abf958162c,Other,,0
66ecfb98-48e2-47a5-a2f5-5e12e4f104c6.rna_seq.genomic.gdc_realn.bam,92ca71c8-b9cd-44f8-96a7-c3f55bac090b,Other,,0
4ac6ca09-f114-4d54-8f2f-ec5ba7e5c398.rna_seq.genomic.gdc_realn.bam,6101de80-ee16-45c1-9aad-63e91da6012a,Other,,0
da49d617-50fe-4c62-b3e8-54bd4ae619da.rna_seq.genomic.gdc_realn.bam,73225e1b-7dd2-489f-acca-e157a7c35dae,Poly-T Enrichment,,101
7dcea286-363c-44d6-b28d-828981523a48.rna_seq.genomic.gdc_realn.bam,db800829-31db-491c-b53d-311727b1cdd7,Other,,76
f25d950b-c523-4f20-b326-e4b6db2091e7.rna_seq.genomic.gdc_realn.bam,22fcb043-9bf7-4268-8691-b7405342c774,Other,,76
a4609875-3d19-4055-81ed-4533ae8ae61b.rna_seq.genomic.gdc_realn.bam,da4232d9-ce08-4653-815e-d8b2eda46596,Other,,76
1eeae4d2-7fd5-4305-a4c0-281c0a9e420e.rna_seq.genomic.gdc_realn.bam,8af53710-e54a-4c6c-b518-aa68f0199308,Other,,101
27767f8f-4dd9-4fdf-94e6-02106e3b9655.rna_seq.genomic.gdc_realn.bam,08726790-3ab4-4978-958c-ef14e03c25f6,Other,,50
bcbffc5e-2052-45cc-8b78-accc81a90bbb.rna_seq.genomic.gdc_realn.bam,4c239f52-e978-439c-855b-c4fbd837ed00,Other,,100
b0aaadc8-68d2-4c5b-a226-0acf2077b5ea.rna_seq.genomic.gdc_realn.bam,5a77613f-be1f-4aa3-bdf9-e4cc37387551,Other,,50
67bce666-4490-4d31-ba01-68a82acb3b0f.rna_seq.genomic.gdc_realn.bam,542e6173-1dcd-4cb0-9eca-ba132abfc258,Other,,76
f628c038-9827-4fe7-a7f0-b32f7c823bff.rna_seq.genomic.gdc_realn.bam,7529c478-dfb1-4a73-8bf9-252ec03d3cbc,Other,,50
05518403-bf48-4449-ab9b-bf7f214aadeb.rna_seq.genomic.gdc_realn.bam,f8426973-dff0-47e3-ba44-954b0003d1f8,Other,,101
915d11e5-c7a9-4bab-8934-d171a34230e2.rna_seq.genomic.gdc_realn.bam,75fd11cf-821c-4343-a91d-8adce1752911,Other,,76
4fbb50d7-381a-4577-91d9-13ee4aa767a1.rna_seq.genomic.gdc_realn.bam,4d734685-5549-4487-8b79-74c1455e4b44,Other,,101
569ac08b-4de9-47b4-a45c-a351e8e8dcce.rna_seq.genomic.gdc_realn.bam,14b6fded-3a27-4ef4-b333-b02266025bd6,Other,,0
e4896c0f-1866-446b-abfe-999751e55132.rna_seq.genomic.gdc_realn.bam,dc62fe19-767f-4f86-891a-e6d6234e627d,Other,,0
616f60a3-e9a3-4825-b71b-7dd2d919d75b.rna_seq.genomic.gdc_realn.bam,bd7fc3ce-e68c-4874-8cbb-7a2e7fa9de4e,Poly-T Enrichment,,101
4e318136-beb8-4743-8ff3-4476fc2b319e.rna_seq.genomic.gdc_realn.bam,8721c3cf-f6b1-469a-a7b0-5c2091b7c804,Other,,0
42a5c55e-5894-409b-97a6-513314d65de0.rna_seq.genomic.gdc_realn.bam,9ff63f72-4255-4163-bdd9-1dbd52948d12,Poly-T Enrichment,,101
d5c504f7-1962-4657-a64d-d1a4abf14192.rna_seq.genomic.gdc_realn.bam,616f7b99-49ac-4af8-9c47-654009443657,Other,,0
32054895-41f7-4653-960f-4c30d17e0902.rna_seq.genomic.gdc_realn.bam,e71b8d77-a129-4ac8-8a29-b1e4adef27f0,Other,,75
440e14bb-9937-415b-81b4-5895beefc473.rna_seq.genomic.gdc_realn.bam,bab93404-3ac5-4c59-bab3-1d378ef82cff,Other,,75
38b58bed-991b-4386-b6bc-c43bdcde83ba.rna_seq.genomic.gdc_realn.bam,d6c988c0-92f4-45ee-82e0-d1478f3361cc,Poly-T Enrichment,,101
e5d849ee-f8fc-48fe-ad01-070191b02edf.rna_seq.genomic.gdc_realn.bam,032ea5a5-ff46-4f7a-b88e-a36700662e88,Other,,0
7cf26be6-a583-4bb3-aa2a-df85f0278e00.rna_seq.genomic.gdc_realn.bam,3e92cdf6-785c-460d-ae6f-3359ddffff2f,Other,,0
8a6ae017-ce29-45e3-96d8-6c6d2752a7a7.rna_seq.genomic.gdc_realn.bam,f548f0dd-48f7-4db5-aa7e-dd3848e110e1,Poly-T Enrichment,,101
2ccc4e25-3d50-426c-8c72-486e6ad12bdb.rna_seq.genomic.gdc_realn.bam,4e32c35a-541c-4916-acbf-51255f41c4c8,Poly-T Enrichment,,101
bef36c21-e6e2-4667-a937-0e310b787183.rna_seq.genomic.gdc_realn.bam,6505014a-0fc9-4198-8b1e-59f3a59fd6b8,Poly-T Enrichment,,101
543f161d-a166-499c-8814-800cb0c9c678.rna_seq.genomic.gdc_realn.bam,1f6cad06-a666-41c9-a521-798af7c0159f,Poly-T Enrichment,,101
a10e475d-18ab-45d7-84fb-adfc8e482680.rna_seq.genomic.gdc_realn.bam,acd64257-1e8c-4da2-8470-b7edc7939676,Other,,75
228bd6e5-42e3-4d28-9121-10014b6ec0d1.rna_seq.genomic.gdc_realn.bam,f5bd3a96-ec99-4f1c-8448-dcb4ed3fe340,Poly-T Enrichment,,101
bc6c9847-850a-4edf-8dac-57f7c771777b.rna_seq.genomic.gdc_realn.bam,3198f4fe-9564-468d-8712-3bd4bb34e609,Other,,0
c5412480-256b-4bf3-8033-37c1320d0876.rna_seq.genomic.gdc_realn.bam,be472f41-36b0-45c8-a6a0-691c38ddd7ea,Other,,0
fdb28d2c-a982-4903-b284-cbeda946c19f.rna_seq.genomic.gdc_realn.bam,fc50ee53-b6f5-4d84-b536-d697ae53028f,Poly-T Enrichment,,101
0df20e32-fa6b-4caa-bc8e-a1b7b3f83507.rna_seq.genomic.gdc_realn.bam,bb6b37d2-8a14-4c02-ade5-623fa5d2d4ee,Poly-T Enrichment,,101
30a5740f-0169-4251-b4f8-9b6886f3f089.rna_seq.genomic.gdc_realn.bam,c392e397-7e95-45b0-8fd0-afb7fcbf375e,Other,,0
5958367e-4dfa-4a1a-a019-7ae90cf76999.rna_seq.genomic.gdc_realn.bam,fc9d76d6-1d29-48e6-a8dc-a02f0f528739,Other,,0
e77661b7-7207-41e2-b3ae-35271889d8af.rna_seq.genomic.gdc_realn.bam,f16f2e6e-697d-4519-82f5-e1395bd784c5,Other,,0
c04d80b3-fb64-4658-a22d-256fb5f027d0.rna_seq.genomic.gdc_realn.bam,a2f83cc3-325e-4097-b30f-8d1103944edb,Other,,0
dd6493c4-5028-4d30-be16-3468208d2131.rna_seq.genomic.gdc_realn.bam,b5e49c23-6cc6-45f1-a968-b85825a41edb,Poly-T Enrichment,,101
8ceb6bd6-0c22-4f36-a958-507e8c8c9c3c.rna_seq.genomic.gdc_realn.bam,a8c126ee-e215-4be1-9e72-4b24e71a78df,Poly-T Enrichment,,101
9707f270-eb1c-4f8c-943e-7b8be3b06ef3.rna_seq.genomic.gdc_realn.bam,a9a3da69-2fde-4030-a431-faa937d5cf32,Poly-T Enrichment,,101
033de1b7-5fb6-4053-bee5-931c5d985275.rna_seq.genomic.gdc_realn.bam,d4505b1a-014e-4f5d-ba40-739a842f0402,Other,,0
9968b0c0-f7cc-484c-99c3-503ef834797e.rna_seq.genomic.gdc_realn.bam,1b50e066-f891-4f65-980f-8afe209d1610,Other,,0
a63f58fe-4970-4c7a-8349-5ae7256d64e1.rna_seq.genomic.gdc_realn.bam,04d2e138-7374-4898-adb4-d5677f589482,Poly-T Enrichment,,101
3f9eb1cc-ac20-485d-b8c9-17a6229e7d92.rna_seq.genomic.gdc_realn.bam,6f7ac4d5-29e8-4e5b-afb7-4c4838398878,Poly-T Enrichment,,101
d1643779-3ade-4397-b2be-8a0d83236513.rna_seq.genomic.gdc_realn.bam,07f6c4c6-7dda-4d2f-8cd0-994e29e31f25,Poly-T Enrichment,,101
27017e40-c098-4cd2-8734-671eed286937.rna_seq.genomic.gdc_realn.bam,1036391f-6ed3-4b18-92de-32ff3a5c2d62,Other,,0
bba02bc3-3d89-4c5d-bba6-6ba51b699271.rna_seq.genomic.gdc_realn.bam,9ce36252-038d-44ed-b76d-df6e09437b60,Poly-T Enrichment,,101
6ea2ff82-2117-4186-a4f3-b3c3efae768b.rna_seq.genomic.gdc_realn.bam,ff639871-794d-48e7-b8cb-ad0fbe2ed984,Poly-T Enrichment,,101
dad15146-083c-455e-9895-01c59b536567.rna_seq.genomic.gdc_realn.bam,4b27e968-0187-4189-b704-02c96d516f15,Other,,0
ae9ffcf0-063b-473b-a149-2360aca8d776.rna_seq.genomic.gdc_realn.bam,f6c487a9-3cb3-4720-8221-bfbb93759fda,Poly-T Enrichment,,101
442a0fa4-bcb9-4323-ae2a-55354154c872.rna_seq.genomic.gdc_realn.bam,1e136315-901b-4305-b504-f3824654a448,Other,,0
04fd2277-bd26-4119-a492-e1d3eb1b4dc2.rna_seq.genomic.gdc_realn.bam,0101be29-ad4c-408e-b614-35e0dde26eb1,Poly-T Enrichment,,101
0065e817-eea6-44c5-bbd4-d0c886f38726.rna_seq.genomic.gdc_realn.bam,a72d4abc-f3d2-4cb2-956a-86e2b78623f5,Other,,0
906d0f72-1f5b-40fc-9a13-0c316d27418b.rna_seq.genomic.gdc_realn.bam,85459836-cb38-42ed-bc62-7d5c9c78b484,Poly-T Enrichment,,101
b2777044-5d29-4195-b782-3931b30b87c7.rna_seq.genomic.gdc_realn.bam,00ec2b6a-3d95-4495-a91c-e44292c54779,Poly-T Enrichment,,101
51d680d1-6ec4-4ba1-b8cf-568b46e7fd7e.rna_seq.genomic.gdc_realn.bam,403e0dfa-e67f-4dad-a964-06c2b6e264ba,Other,,0
4aa41411-6256-4add-a809-f2d6f6c65ec4.rna_seq.genomic.gdc_realn.bam,5d8cf21f-ee7c-4744-9d49-d645f62af7f8,Poly-T Enrichment,,101
13279f6c-d24b-4b2c-95c0-d6e2ea07b04f.rna_seq.genomic.gdc_realn.bam,d3705ac1-7f97-4da2-87ab-34c3f825dca9,Poly-T Enrichment,,101
5a8fceae-11b2-4511-9fc2-8604b54438b0_gdc_realn_rehead.bam,0a2abb96-88d4-4c63-9cd6-975e5d123093,Other,,0
9d447e74-ee1d-4745-9fff-8ba6fc6a59e9_gdc_realn_rehead.bam,10b3d31c-78e6-470f-830d-818d90b504bd,Other,,0
a64519be-9cb8-4cc6-a7e9-be94a5f9aae9_gdc_realn_rehead.bam,3bc2c277-16b9-4d4b-89ce-e81af4a3a7a9,Other,,0
40ac2251-8544-4407-b73c-6688e37926ae_gdc_realn_rehead.bam,a211bb44-a038-4322-8a2a-20798ffb8a23,Other,,0
cdffe30a-bb7f-427f-bbce-3ebf81a32a67_gdc_realn_rehead.bam,eb2f1958-f841-4708-82ba-7dd9cb81ff11,Other,,0
5a43bbd4-a396-41f6-8b6e-cbe6149f0c1a_gdc_realn_rehead.bam,49624f53-dea5-412a-a3f4-bcefa45b2d36,Other,,0
665c8e7a-7dd6-4383-81ed-948bddf10533_gdc_realn_rehead.bam,da9bd997-bea1-4cb2-9f82-d40a0477eebc,Other,,75
33e261eb-496b-42c9-afea-84473e3a447c_gdc_realn_rehead.bam,885ab165-b11e-44e9-971e-bd355016bd61,Other,,0
11fba801-51ea-4a9f-9743-25f34dbc97a0_gdc_realn_rehead.bam,56e279b1-ba00-461b-b3a5-53cc81413019,Other,,0
2527d867-57d9-4029-8096-bf3fc4e75223_gdc_realn_rehead.bam,fb9720e1-c368-4e1b-b2a3-97dfd58a4210,Other,,0
abbbb792-7d96-47ca-9787-2f3e23d3c56f_gdc_realn_rehead.bam,508ef3b1-73be-4039-931c-11fb94d05aa3,Other,,0
78c1b434-978e-49b2-891b-ceb538b8f302_gdc_realn_rehead.bam,5fc18bf7-3f0b-429e-94b6-ad113eb8c209,Other,,0
6d9af51f-dc6f-456d-b145-94f0c55bd0a8_gdc_realn_rehead.bam,a9ad00f1-10ee-4023-82ef-649aa90e40c3,Other,,0
1190ecc2-ceff-4cdb-8854-1a7b7ad75231_gdc_realn_rehead.bam,4f3b004b-f49a-4d70-99c0-9174280940ce,Other,,0
636d7b16-68ec-4694-8b8e-df2c6f269cf2_gdc_realn_rehead.bam,a80b5356-7c8b-46da-8780-e0261a5a3863,Other,,0
781d276f-29f0-40a9-a719-996ebdc3f051_gdc_realn_rehead.bam,d0c1a4f0-85d8-41ba-8bb1-43ab7e2039fa,Other,,0
2c275d34-a9d1-4952-b56e-c807e9b44396_gdc_realn_rehead.bam,eeadc1c6-92d1-4a99-824a-4ed2c9b54178,Other,,0
665013e4-03bc-4311-b121-ecbaf6edc8db_gdc_realn_rehead.bam,f3f9c4cd-14d7-4d46-ac71-7706e94af0f6,Other,,0
73659436-8412-470f-9a75-8d0d4a13563f_gdc_realn_rehead.bam,5c9ab463-44be-439c-936e-4ae2085ede65,Other,,0
4233bc59-7393-425e-8880-0eb2cd798e2b_gdc_realn_rehead.bam,4520dab7-4576-4648-b3c7-534b838babd5,Other,,0
4233bc59-7393-425e-8880-0eb2cd798e2b_gdc_realn_rehead.bam,fffd5729-d146-4967-87bd-a21584c9f584,Other,,0
7c8d08ae-56d6-4bff-af1d-80f90caebc99_gdc_realn_rehead.bam,80d8629c-fb5d-4819-85dd-01724c58ba03,Other,,0
a79ee7d0-c637-46a4-bde6-1fea8d94160a.rna_seq.genomic.gdc_realn.bam,fd64a96f-c8fe-43e1-bc23-aecbb1673d21,Poly-T Enrichment,,101
c0b352d3-380b-4435-9f98-636709d74e0c.rna_seq.genomic.gdc_realn.bam,a211b634-c102-4465-8084-f6cf020ac98b,Other,,0
6b374da5-25d4-4d6f-8169-7cff7d268168.rna_seq.genomic.gdc_realn.bam,001dbd8e-2922-4c5b-998a-aa89d47a1e12,Other,,0
5b674437-49e6-4d95-914d-f605227e660c.rna_seq.genomic.gdc_realn.bam,7aba9014-2127-41f0-b234-8b768f81da6d,Other,,75
